Date,META,AAPL,AMZN,NFLX,GOOG
2018-03-29,159.7899932861328,41.94499969482422,72.36699676513672,295.3500061035156,51.589500427246094
2018-04-02,155.38999938964844,41.66999816894531,68.59950256347656,280.2900085449219,50.32350158691406
2018-04-03,156.11000061035156,42.09749984741211,69.60250091552734,283.6700134277344,50.670501708984375
2018-04-04,155.10000610351562,42.90250015258789,70.52850341796875,288.94000244140625,51.25699996948242
2018-04-05,159.33999633789062,43.20000076293945,72.5875015258789,293.9700012207031,51.390499114990234
2018-04-06,157.1999969482422,42.095001220703125,70.2614974975586,288.8500061035156,50.35200119018555
2018-04-09,157.92999267578125,42.51250076293945,70.30400085449219,289.92999267578125,50.772499084472656
2018-04-10,165.0399932861328,43.3125,71.81099700927734,298.07000732421875,51.582000732421875
2018-04-11,166.32000732421875,43.11000061035156,71.35250091552734,303.6700134277344,50.99850082397461
2018-04-12,163.8699951171875,43.53499984741211,72.42500305175781,309.25,51.6254997253418
2018-04-13,164.52000427246094,43.682498931884766,71.53949737548828,311.6499938964844,51.4635009765625
2018-04-16,164.8300018310547,43.95500183105469,72.07499694824219,307.7799987792969,51.89899826049805
2018-04-17,168.66000366210938,44.560001373291016,75.19149780273438,336.05999755859375,53.70800018310547
2018-04-18,166.36000061035156,44.459999084472656,76.39199829101562,334.5199890136719,53.604000091552734
2018-04-19,168.10000610351562,43.20000076293945,77.84549713134766,332.70001220703125,54.3849983215332
2018-04-20,166.27999877929688,41.43000030517578,76.37449645996094,327.7699890136719,53.64799880981445
2018-04-23,165.83999633789062,41.310001373291016,75.89299774169922,318.69000244140625,53.372501373291016
2018-04-24,159.69000244140625,40.73500061035156,73.00450134277344,307.0199890136719,50.999000549316406
2018-04-25,159.69000244140625,40.912498474121094,73.00849914550781,305.760009765625,51.058998107910156
2018-04-26,174.16000366210938,41.05500030517578,75.89800262451172,313.9800109863281,52.00199890136719
2018-04-27,173.58999633789062,40.58000183105469,78.63099670410156,311.760009765625,51.502498626708984
2018-04-30,172.0,41.314998626708984,78.30650329589844,312.4599914550781,50.86650085449219
2018-05-01,173.86000061035156,42.275001525878906,79.11299896240234,313.29998779296875,51.865501403808594
2018-05-02,176.07000732421875,44.14250183105469,78.48400115966797,313.3599853515625,51.21900177001953
2018-05-03,174.02000427246094,44.22249984741211,78.60399627685547,311.69000244140625,51.18600082397461
2018-05-04,176.61000061035156,45.95750045776367,79.04750061035156,320.0899963378906,52.410499572753906
2018-05-07,177.97000122070312,46.290000915527344,80.00700378417969,326.260009765625,52.739498138427734
2018-05-08,178.9199981689453,46.51250076293945,79.61949920654297,326.8900146484375,52.695499420166016
2018-05-09,182.66000366210938,46.84000015258789,80.4000015258789,330.29998779296875,54.13800048828125
2018-05-10,185.52999877929688,47.5099983215332,80.4540023803711,329.6000061035156,54.878501892089844
2018-05-11,186.99000549316406,47.147499084472656,80.14550018310547,326.4599914550781,54.91299819946289
2018-05-14,186.63999938964844,47.037498474121094,80.0770034790039,328.5299987792969,55.0099983215332
2018-05-15,184.32000732421875,46.61000061035156,78.80599975585938,326.1300048828125,53.96149826049805
2018-05-16,183.1999969482422,47.04499816894531,79.36399841308594,328.19000244140625,54.0885009765625
2018-05-17,183.75999450683594,46.747501373291016,79.08799743652344,325.2200012207031,53.929500579833984
2018-05-18,182.67999267578125,46.57749938964844,78.71849822998047,324.17999267578125,53.31800079345703
2018-05-21,184.49000549316406,46.907501220703125,79.27300262451172,331.82000732421875,53.979000091552734
2018-05-22,183.8000030517578,46.790000915527344,79.06999969482422,331.6199951171875,53.48649978637695
2018-05-23,186.89999389648438,47.09000015258789,80.09300231933594,344.7200012207031,53.984500885009766
2018-05-24,185.92999267578125,47.037498474121094,80.15350341796875,349.2900085449219,53.96200180053711
2018-05-25,184.9199981689453,47.14500045776367,80.50749969482422,351.2900085449219,53.78300094604492
2018-05-29,185.74000549316406,46.974998474121094,80.64350128173828,349.7300109863281,53.01599884033203
2018-05-30,187.6699981689453,46.875,81.24449920654297,353.5400085449219,53.38999938964844
2018-05-31,191.77999877929688,46.717498779296875,81.48100280761719,351.6000061035156,54.2495002746582
2018-06-01,193.99000549316406,47.560001373291016,82.0770034790039,359.92999267578125,55.974998474121094
2018-06-04,193.27999877929688,47.95750045776367,83.26349639892578,361.80999755859375,56.964500427246094
2018-06-05,192.94000244140625,48.32749938964844,84.81749725341797,365.79998779296875,56.983001708984375
2018-06-06,191.33999633789062,48.494998931884766,84.7874984741211,367.45001220703125,56.84400177001953
2018-06-07,188.17999267578125,48.3650016784668,84.46499633789062,361.3999938964844,56.19300079345703
2018-06-08,189.10000610351562,47.92499923706055,84.19950103759766,360.57000732421875,56.04349899291992
2018-06-11,191.5399932861328,47.807498931884766,84.45600128173828,361.45001220703125,56.4995002746582
2018-06-12,192.39999389648438,48.06999969482422,84.9375,363.8299865722656,56.965999603271484
2018-06-13,192.41000366210938,47.67499923706055,85.24299621582031,379.92999267578125,56.739498138427734
2018-06-14,196.80999755859375,47.70000076293945,86.19300079345703,392.8699951171875,57.60599899291992
2018-06-15,195.85000610351562,47.209999084472656,85.79850006103516,391.9800109863281,57.612998962402344
2018-06-18,198.30999755859375,47.185001373291016,86.18949890136719,390.3999938964844,58.67300033569336
2018-06-19,197.49000549316406,46.42250061035156,86.73899841308594,404.9800109863281,58.40299987792969
2018-06-20,202.0,46.625,87.50399780273438,416.760009765625,58.492000579833984
2018-06-21,201.5,46.3650016784668,86.51100158691406,415.44000244140625,57.882999420166016
2018-06-22,201.74000549316406,46.22999954223633,85.78350067138672,411.0899963378906,57.77399826049805
2018-06-25,196.35000610351562,45.54249954223633,83.15750122070312,384.4800109863281,56.240501403808594
2018-06-26,199.0,46.10749816894531,84.55449676513672,399.3900146484375,55.92300033569336
2018-06-27,195.83999633789062,46.040000915527344,83.02549743652344,390.3900146484375,55.19900131225586
2018-06-28,196.22999572753906,46.375,85.07250213623047,395.4200134277344,55.71099853515625
2018-06-29,194.32000732421875,46.27750015258789,84.98999786376953,391.42999267578125,55.782501220703125
2018-07-02,197.36000061035156,46.79499816894531,85.68900299072266,398.17999267578125,56.37300109863281
2018-07-03,192.72999572753906,45.97999954223633,84.697998046875,390.5199890136719,55.144500732421875
2018-07-05,198.4499969482422,46.349998474121094,84.98650360107422,398.3900146484375,56.2135009765625
2018-07-06,203.22999572753906,46.99250030517578,85.53150177001953,408.25,57.00849914550781
2018-07-09,204.74000549316406,47.64500045776367,86.95099639892578,418.9700012207031,57.70249938964844
2018-07-10,203.5399932861328,47.587501525878906,87.15350341796875,415.6300048828125,57.641998291015625
2018-07-11,202.5399932861328,46.970001220703125,87.75,418.6499938964844,57.69499969482422
2018-07-12,206.9199981689453,47.75749969482422,89.83100128173828,413.5,59.17399978637695
2018-07-13,207.32000732421875,47.83250045776367,90.65149688720703,395.79998779296875,59.441001892089844
2018-07-16,207.22999572753906,47.727500915527344,91.12449645996094,400.4800109863281,59.19300079345703
2018-07-17,209.99000549316406,47.86249923706055,92.19650268554688,379.4800109863281,59.939998626708984
2018-07-18,209.36000061035156,47.599998474121094,92.14600372314453,375.1300048828125,59.79399871826172
2018-07-19,208.08999633789062,47.970001220703125,90.64849853515625,364.2300109863281,59.347999572753906
2018-07-20,209.94000244140625,47.86000061035156,90.68499755859375,361.04998779296875,59.24549865722656
2018-07-23,210.91000366210938,47.90250015258789,90.0999984741211,362.6600036621094,60.275001525878906
2018-07-24,214.6699981689453,48.25,91.46199798583984,357.32000732421875,62.40399932861328
2018-07-25,217.5,48.70500183105469,93.18049621582031,362.8699951171875,63.185001373291016
2018-07-26,176.25999450683594,48.5525016784668,90.4000015258789,363.0899963378906,63.416500091552734
2018-07-27,174.88999938964844,47.744998931884766,90.8635025024414,355.2099914550781,61.92499923706055
2018-07-30,171.05999755859375,47.477500915527344,88.96099853515625,334.9599914550781,60.98699951171875
2018-07-31,172.5800018310547,47.5724983215332,88.87200164794922,337.45001220703125,60.862998962402344
2018-08-01,171.64999389648438,50.375,89.8584976196289,338.3800048828125,61.0004997253418
2018-08-02,176.3699951171875,51.84749984741211,91.71649932861328,344.5,61.307498931884766
2018-08-03,177.77999877929688,51.997501373291016,91.16449737548828,343.0899963378906,61.18550109863281
2018-08-06,185.69000244140625,52.26750183105469,92.38749694824219,350.9200134277344,61.23849868774414
2018-08-07,183.80999755859375,51.77750015258789,93.1240005493164,351.8299865722656,62.111000061035156
2018-08-08,185.17999267578125,51.8125,94.32599639892578,347.6099853515625,62.28049850463867
2018-08-09,183.08999633789062,52.220001220703125,94.9260025024414,349.3599853515625,62.45500183105469
2018-08-10,180.25999450683594,51.88249969482422,94.31500244140625,345.8699951171875,61.88050079345703
2018-08-13,180.0500030517578,52.217498779296875,94.80999755859375,341.30999755859375,61.7504997253418
2018-08-14,181.11000061035156,52.4375,95.98249816894531,337.489990234375,62.10499954223633
2018-08-15,179.52999877929688,52.560001373291016,94.13099670410156,326.3999938964844,60.71900177001953
2018-08-16,174.6999969482422,53.33000183105469,94.32599639892578,322.44000244140625,60.324501037597656
2018-08-17,173.8000030517578,54.39500045776367,94.11100006103516,316.7799987792969,60.04800033569336
2018-08-20,172.5,53.8650016784668,93.83550262451172,327.7300109863281,60.38850021362305
2018-08-21,172.6199951171875,53.7599983215332,94.1709976196289,338.0199890136719,60.08100128173828
2018-08-22,173.63999938964844,53.76250076293945,95.24500274658203,344.44000244140625,60.36650085449219
2018-08-23,172.89999389648438,53.872501373291016,95.1449966430664,339.1700134277344,60.26900100708008
2018-08-24,174.64999389648438,54.040000915527344,95.26950073242188,358.82000732421875,61.032501220703125
2018-08-27,177.4600067138672,54.48500061035156,96.38400268554688,364.5799865722656,62.090999603271484
2018-08-28,176.25999450683594,54.92499923706055,96.64099884033203,368.489990234375,61.557498931884766
2018-08-29,175.89999389648438,55.744998931884766,99.90499877929688,368.0400085449219,62.46500015258789
2018-08-30,177.63999938964844,56.25749969482422,100.11900329589844,370.9800109863281,61.95600128173828
2018-08-31,175.72999572753906,56.907501220703125,100.635498046875,367.67999267578125,60.90950012207031
2018-09-04,171.16000366210938,57.09000015258789,101.97550201416016,363.6000061035156,59.849998474121094
2018-09-05,167.17999267578125,56.717498779296875,99.74099731445312,341.17999267578125,59.32400131225586
2018-09-06,162.52999877929688,55.775001525878906,97.91549682617188,346.4599914550781,58.571998596191406
2018-09-07,163.0399932861328,55.32500076293945,97.60350036621094,348.67999267578125,58.24150085449219
2018-09-10,164.17999267578125,54.58250045776367,96.95050048828125,348.4100036621094,58.231998443603516
2018-09-11,165.94000244140625,55.962501525878906,99.35749816894531,355.92999267578125,58.86800003051758
2018-09-12,162.0,55.26750183105469,99.5,369.95001220703125,58.14099884033203
2018-09-13,161.36000061035156,56.602500915527344,99.49349975585938,368.1499938964844,58.76649856567383
2018-09-14,162.32000732421875,55.959999084472656,98.5094985961914,364.55999755859375,58.62649917602539
2018-09-17,160.5800018310547,54.470001220703125,95.40149688720703,350.3500061035156,57.8025016784668
2018-09-18,160.3000030517578,54.560001373291016,97.05249786376953,367.6499938964844,58.06100082397461
2018-09-19,163.05999755859375,54.592498779296875,96.32099914550781,366.9599914550781,58.554500579833984
2018-09-20,166.02000427246094,55.00749969482422,97.21499633789062,365.3599853515625,59.34349822998047
2018-09-21,162.92999267578125,54.415000915527344,95.75050354003906,361.19000244140625,58.304500579833984
2018-09-24,165.41000366210938,55.1974983215332,96.71800231933594,369.6099853515625,58.66849899291992
2018-09-25,164.91000366210938,55.54750061035156,98.72750091552734,369.42999267578125,59.23249816894531
2018-09-26,166.9499969482422,55.10499954223633,98.74250030517578,377.8800048828125,59.02450180053711
2018-09-27,168.83999633789062,56.23749923706055,100.64900207519531,380.7099914550781,59.731998443603516
2018-09-28,164.4600067138672,56.435001373291016,100.1500015258789,374.1300048828125,59.673500061035156
2018-10-01,162.44000244140625,56.814998626708984,100.21800231933594,381.42999267578125,59.765499114990234
2018-10-02,159.3300018310547,57.31999969482422,98.56549835205078,377.1400146484375,60.00550079345703
2018-10-03,162.42999267578125,58.01750183105469,97.63800048828125,377.04998779296875,60.147499084472656
2018-10-04,158.85000610351562,56.997501373291016,95.47100067138672,363.6499938964844,58.40950012207031
2018-10-05,157.3300018310547,56.0724983215332,94.48249816894531,351.3500061035156,57.86750030517578
2018-10-08,157.25,55.942501068115234,93.22100067138672,349.1000061035156,57.44850158691406
2018-10-09,157.89999389648438,56.717498779296875,93.51599884033203,355.7099914550781,56.941001892089844
2018-10-10,151.3800048828125,54.09000015258789,87.76249694824219,325.8900146484375,54.06100082397461
2018-10-11,153.35000610351562,53.61249923706055,85.96800231933594,321.1000061035156,53.965999603271484
2018-10-12,153.74000549316406,55.52750015258789,89.43049621582031,339.55999755859375,55.50400161743164
2018-10-15,153.52000427246094,54.34000015258789,88.04750061035156,333.1300048828125,54.61249923706055
2018-10-16,158.77999877929688,55.537498474121094,90.99800109863281,346.3999938964844,56.06399917602539
2018-10-17,159.4199981689453,55.29750061035156,91.58650207519531,364.70001220703125,55.78450012207031
2018-10-18,154.9199981689453,54.005001068115234,88.53600311279297,346.7099914550781,54.39849853515625
2018-10-19,154.0500030517578,54.82749938964844,88.20149993896484,332.6700134277344,54.823001861572266
2018-10-22,154.77999877929688,55.162498474121094,89.46499633789062,329.5400085449219,55.05799865722656
2018-10-23,154.38999938964844,55.682498931884766,88.43499755859375,333.1600036621094,55.18450164794922
2018-10-24,146.0399932861328,53.772499084472656,83.20999908447266,301.8299865722656,52.535499572753906
2018-10-25,150.9499969482422,54.95000076293945,89.1084976196289,312.8699951171875,54.778499603271484
2018-10-26,145.3699951171875,54.07500076293945,82.1405029296875,299.8299865722656,53.57350158691406
2018-10-29,142.08999633789062,53.060001373291016,76.94400024414062,284.8399963378906,51.00400161743164
2018-10-30,146.22000122070312,53.32500076293945,76.52100372314453,285.80999755859375,51.81050109863281
2018-10-31,151.7899932861328,54.71500015258789,79.90049743652344,301.7799987792969,53.8385009765625
2018-11-01,151.75,55.55500030517578,83.27649688720703,317.3800048828125,53.5
2018-11-02,150.35000610351562,51.869998931884766,83.27649688720703,309.1000061035156,52.88949966430664
2018-11-05,148.67999267578125,50.397499084472656,81.38999938964844,315.44000244140625,52.00450134277344
2018-11-06,149.94000244140625,50.942501068115234,82.1405029296875,310.8399963378906,52.79050064086914
2018-11-07,151.52999877929688,52.48749923706055,87.77449798583984,327.5,54.669498443603516
2018-11-08,147.8699951171875,52.122501373291016,87.74549865722656,317.9200134277344,54.119998931884766
2018-11-09,144.9600067138672,51.11750030517578,85.62149810791016,303.4700012207031,53.307498931884766
2018-11-12,141.5500030517578,48.54249954223633,81.84249877929688,294.07000732421875,51.93149948120117
2018-11-13,142.16000366210938,48.057498931884766,81.55850219726562,294.3999938964844,51.8025016784668
2018-11-14,144.22000122070312,46.70000076293945,79.95050048828125,286.7300109863281,52.18299865722656
2018-11-15,143.85000610351562,47.852500915527344,80.97200012207031,290.05999755859375,53.23550033569336
2018-11-16,139.52999877929688,48.38249969482422,79.67050170898438,286.2099914550781,53.074501037597656
2018-11-19,131.5500030517578,46.46500015258789,75.614501953125,270.6000061035156,51.0
2018-11-20,132.42999267578125,44.244998931884766,74.77300262451172,266.9800109863281,51.28799819946289
2018-11-21,134.82000732421875,44.19499969482422,75.83650207519531,262.1300048828125,51.88050079345703
2018-11-23,131.72999572753906,43.0724983215332,75.10299682617188,258.82000732421875,51.194000244140625
2018-11-26,136.3800048828125,43.654998779296875,79.06649780273438,261.42999267578125,52.430999755859375
2018-11-27,135.0,43.560001373291016,79.07099914550781,266.6300048828125,52.22050094604492
2018-11-28,136.75999450683594,45.23500061035156,83.88749694824219,282.6499938964844,54.311500549316406
2018-11-29,138.67999267578125,44.88750076293945,83.67849731445312,288.75,54.415000915527344
2018-11-30,140.61000061035156,44.64500045776367,84.50849914550781,286.1300048828125,54.721500396728516
2018-12-03,141.08999633789062,46.20500183105469,88.61799621582031,290.29998779296875,55.32149887084961
2018-12-04,137.92999267578125,44.17250061035156,83.41999816894531,275.3299865722656,52.54100036621094
2018-12-06,139.6300048828125,43.68000030517578,84.95950317382812,282.8800048828125,53.436500549316406
2018-12-07,137.4199981689453,42.122501373291016,81.45649719238281,265.1400146484375,51.82899856567383
2018-12-10,141.85000610351562,42.400001525878906,82.05149841308594,269.70001220703125,51.977500915527344
2018-12-11,142.0800018310547,42.157501220703125,82.16200256347656,265.32000732421875,52.587501525878906
2018-12-12,144.5,42.275001525878906,83.177001953125,274.8800048828125,53.183998107910156
2018-12-13,145.00999450683594,42.73749923706055,82.91899871826172,276.0199890136719,53.095001220703125
2018-12-14,144.05999755859375,41.369998931884766,79.59549713134766,266.8399963378906,52.10499954223633
2018-12-17,140.19000244140625,40.98500061035156,76.04550170898438,262.79998779296875,50.826499938964844
2018-12-18,143.66000366210938,41.51750183105469,77.5739974975586,270.94000244140625,51.43550109863281
2018-12-19,133.24000549316406,40.22249984741211,74.75399780273438,266.7699890136719,51.1505012512207
2018-12-20,133.39999389648438,39.20750045776367,73.04149627685547,260.5799865722656,50.47050094604492
2018-12-21,124.94999694824219,37.682498931884766,68.87249755859375,246.38999938964844,48.97700119018555
2018-12-24,124.05999755859375,36.70750045776367,67.197998046875,233.8800048828125,48.81100082397461
2018-12-26,134.17999267578125,39.29249954223633,73.54499816894531,253.6699981689453,51.972999572753906
2018-12-27,134.52000427246094,39.037498474121094,73.08200073242188,255.57000732421875,52.194000244140625
2018-12-28,133.1999969482422,39.057498931884766,73.9010009765625,256.0799865722656,51.854000091552734
2018-12-31,131.08999633789062,39.435001373291016,75.09850311279297,267.6600036621094,51.78049850463867
2019-01-02,135.67999267578125,39.47999954223633,76.95649719238281,267.6600036621094,52.29249954223633
2019-01-03,131.74000549316406,35.54750061035156,75.01399993896484,271.20001220703125,50.803001403808594
2019-01-04,137.9499969482422,37.064998626708984,78.76950073242188,297.57000732421875,53.535499572753906
2019-01-07,138.0500030517578,36.98249816894531,81.47550201416016,315.3399963378906,53.419498443603516
2019-01-08,142.52999877929688,37.6875,82.8290023803711,320.2699890136719,53.81399917602539
2019-01-09,144.22999572753906,38.32749938964844,82.97100067138672,319.9599914550781,53.733001708984375
2019-01-10,144.1999969482422,38.45000076293945,82.81099700927734,324.6600036621094,53.51649856567383
2019-01-11,143.8000030517578,38.0724983215332,82.02799987792969,337.5899963378906,52.859500885009766
2019-01-14,145.38999938964844,37.5,80.8604965209961,332.94000244140625,52.234500885009766
2019-01-15,148.9499969482422,38.26750183105469,83.72799682617188,354.6400146484375,53.85749816894531
2019-01-16,147.5399932861328,38.73500061035156,84.18900299072266,351.3900146484375,54.048500061035156
2019-01-17,148.3000030517578,38.96500015258789,84.66100311279297,353.19000244140625,54.494998931884766
2019-01-18,150.0399932861328,39.20500183105469,84.80999755859375,339.1000061035156,54.91299819946289
2019-01-22,147.57000732421875,38.32500076293945,81.6084976196289,325.1600036621094,53.5260009765625
2019-01-23,144.3000030517578,38.47999954223633,82.0009994506836,321.989990234375,53.778499603271484
2019-01-24,145.8300018310547,38.17499923706055,82.74649810791016,326.6700134277344,53.69499969482422
2019-01-25,149.00999450683594,39.439998626708984,83.52850341796875,338.04998779296875,54.54949951171875
2019-01-28,147.47000122070312,39.07500076293945,81.89450073242188,335.6600036621094,53.50400161743164
2019-01-29,144.19000244140625,38.66999816894531,79.69400024414062,328.8999938964844,53.03099822998047
2019-01-30,150.4199981689453,41.3125,83.52149963378906,340.6600036621094,54.452999114990234
2019-01-31,166.69000244140625,41.61000061035156,85.9365005493164,339.5,55.81850051879883
2019-02-01,165.7100067138672,41.630001068115234,81.3115005493164,339.8500061035156,55.537498474121094
2019-02-04,169.25,42.8125,81.66549682617188,351.3399963378906,56.63999938964844
2019-02-05,171.16000366210938,43.54499816894531,82.94049835205078,355.80999755859375,57.29949951171875
2019-02-06,170.49000549316406,43.560001373291016,82.01300048828125,352.19000244140625,55.76150131225586
2019-02-07,166.3800048828125,42.73500061035156,80.71849822998047,344.7099914550781,54.93550109863281
2019-02-08,167.3300018310547,42.602500915527344,79.41100311279297,347.57000732421875,54.75299835205078
2019-02-11,165.7899932861328,42.35749816894531,79.55000305175781,345.7300109863281,54.7504997253418
2019-02-12,165.0399932861328,42.72249984741211,81.90049743652344,359.9700012207031,56.06850051879883
2019-02-13,164.07000732421875,42.54499816894531,82.0,351.7699890136719,56.007999420166016
2019-02-14,163.9499969482422,42.70000076293945,81.13249969482422,359.07000732421875,56.083499908447266
2019-02-15,162.5,42.60499954223633,80.39749908447266,356.8699951171875,55.682498931884766
2019-02-19,162.2899932861328,42.73249816894531,81.37899780273438,361.9200134277344,55.928001403808594
2019-02-20,162.55999755859375,43.00749969482422,81.1050033569336,359.9100036621094,55.689998626708984
2019-02-21,160.0399932861328,42.76499938964844,80.97200012207031,356.9700012207031,54.8484992980957
2019-02-22,161.88999938964844,43.24250030517578,81.5780029296875,363.0199890136719,55.51850128173828
2019-02-25,164.6199951171875,43.557498931884766,81.6500015258789,363.9100036621094,55.470001220703125
2019-02-26,164.1300048828125,43.58250045776367,81.81999969482422,364.9700012207031,55.756500244140625
2019-02-27,162.80999755859375,43.717498779296875,82.05449676513672,362.8699951171875,55.8025016784668
2019-02-28,161.4499969482422,43.287498474121094,81.99150085449219,358.1000061035156,55.99599838256836
2019-03-01,162.27999877929688,43.74250030517578,83.58650207519531,357.32000732421875,57.04949951171875
2019-03-04,167.3699951171875,43.962501525878906,84.80850219726562,351.0400085449219,57.38999938964844
2019-03-05,171.25999450683594,43.88249969482422,84.62149810791016,354.29998779296875,58.10150146484375
2019-03-06,172.50999450683594,43.630001068115234,83.44750213623047,359.6099853515625,57.893001556396484
2019-03-07,169.1300048828125,43.125,81.29750061035156,352.6000061035156,57.165000915527344
2019-03-08,169.60000610351562,43.227500915527344,81.04000091552734,349.6000061035156,57.11600112915039
2019-03-11,172.07000732421875,44.724998474121094,83.53099822998047,358.8599853515625,58.78799819946289
2019-03-12,171.9199981689453,45.227500915527344,83.65499877929688,356.2699890136719,59.65999984741211
2019-03-13,173.3699951171875,45.4275016784668,84.54049682617188,361.2099914550781,59.66600036621094
2019-03-14,170.1699981689453,45.932498931884766,84.31099700927734,358.82000732421875,59.27750015258789
