Date,AAPL,MSFT,GOOGL
2018-10-25 00:00:00-04:00,52.69853973388672,102.82406616210938,55.179500579833984
2018-10-26 00:00:00-04:00,51.859375,101.55182647705078,54.1875
2018-10-29 00:00:00-04:00,50.8859748840332,98.59907531738281,51.73649978637695
2018-10-30 00:00:00-04:00,51.140113830566406,98.48513793945312,52.47549819946289
2018-10-31 00:00:00-04:00,52.4731559753418,101.40941619873047,54.52899932861328
2018-11-01 00:00:00-04:00,53.278743743896484,100.56439971923828,54.29899978637695
2018-11-02 00:00:00-04:00,49.744728088378906,100.79228210449219,53.574501037597656
2018-11-05 00:00:00-05:00,48.33256149291992,102.07401275634766,52.7864990234375
2018-11-06 00:00:00-05:00,48.85523986816406,102.27339935302734,53.47850036621094
2018-11-07 00:00:00-05:00,50.3369255065918,106.29901885986328,55.4119987487793
2018-11-08 00:00:00-05:00,50.161293029785156,106.09963989257812,54.73149871826172
2018-11-09 00:00:00-05:00,49.1941032409668,104.02986145019531,53.85100173950195
2018-11-12 00:00:00-05:00,46.71599578857422,101.46637725830078,52.46799850463867
2018-11-13 00:00:00-05:00,46.24924850463867,101.5328369140625,52.39849853515625
2018-11-14 00:00:00-05:00,44.94282913208008,100.093017578125,52.729000091552734
2018-11-15 00:00:00-05:00,46.05196762084961,102.29568481445312,53.5525016784668
